Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LandContour,Utilities,LandSlope,Neighborhood,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,ExterCond,BsmtQual,BsmtCond,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,PavedDrive,OpenPorchSF,PoolArea,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
737,90,RL,60,8544,Pave,NA,Lvl,AllPub,Gtl,"NAmes",Duplex,1Story,4,1950,1950,Gable,CompShg,Stucco,TA,NA,NA,0,GasA,Gd,N,FuseF,1040,0,1040,2,0,2,TA,6,Typ,0,NA,1949,2,400,TA,Y,0,0,NA,NA,7,2006,WD,Normal,93500
738,60,RL,72,10463,Pave,NA,HLS,AllPub,Gtl,Gilbert,1Fam,2Story,5,2005,2005,Gable,CompShg,VinylSd,TA,Gd,TA,893,GasA,Ex,Y,SBrkr,901,900,1801,2,1,3,Gd,8,Typ,1,Gd,2005,3,800,TA,Y,116,0,NA,NA,6,2006,WD,Normal,239900
739,90,RL,60,10800,Pave,NA,Lvl,AllPub,Gtl,Edwards,Duplex,1Story,5,1987,1988,Gable,CompShg,Plywood,TA,Gd,Gd,1200,GasA,TA,Y,SBrkr,1200,0,1200,3,0,3,TA,5,Typ,0,NA,NA,0,0,NA,Y,0,0,NA,NA,3,2009,WD,Alloca,179000
740,60,RL,65,9313,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2004,2004,Gable,CompShg,VinylSd,TA,Gd,TA,864,GasA,Ex,Y,SBrkr,864,864,1728,2,1,3,Gd,7,Typ,0,NA,2004,2,572,TA,Y,56,0,NA,NA,4,2009,WD,Normal,190000
741,70,RM,60,9600,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,2Story,7,1910,2002,Gable,CompShg,Wd Sdng,Gd,Fa,Fa,264,GasA,Ex,Y,SBrkr,768,664,1432,2,0,2,TA,7,Typ,0,NA,1910,2,360,TA,Y,0,0,NA,GdPrv,5,2007,WD,Abnorml,132000
742,20,RL,65,6768,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,1Story,8,1961,1996,Hip,CompShg,HdBoard,Gd,TA,TA,912,GasA,Gd,Y,SBrkr,912,0,912,1,0,3,Gd,5,Typ,0,NA,1962,1,288,TA,Y,0,0,NA,GdPrv,5,2008,WD,Normal,142000
743,20,RL,65,8450,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,1Story,5,2000,2001,Gable,CompShg,VinylSd,TA,Gd,TA,1349,GasA,Ex,Y,SBrkr,1349,0,1349,2,0,3,TA,6,Typ,0,NA,2000,2,539,TA,Y,55,0,NA,GdPrv,12,2007,WD,Normal,179000
744,80,RL,70,12886,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,SLvl,6,1963,1999,Gable,CompShg,HdBoard,TA,Gd,TA,520,GasA,Ex,Y,SBrkr,1464,0,1464,2,0,3,TA,6,Min2,1,TA,1997,2,480,TA,Y,0,0,NA,NA,10,2009,WD,Normal,175000
745,120,RL,41,5395,Pave,NA,HLS,AllPub,Gtl,StoneBr,TwnhsE,1Story,5,1993,1993,Gable,CompShg,HdBoard,TA,Gd,TA,1337,GasA,Gd,Y,SBrkr,1337,0,1337,2,0,2,Gd,5,Typ,1,TA,1993,2,462,TA,Y,0,0,NA,NA,10,2008,WD,Normal,180000
746,60,RL,NA,8963,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,2Story,9,1976,1996,Hip,CompShg,VinylSd,Gd,TA,Gd,1142,GasA,Ex,Y,SBrkr,1175,1540,2715,3,1,4,Gd,11,Typ,2,TA,1994,2,831,TA,Y,204,0,NA,NA,7,2008,WD,Normal,299800
747,60,RL,NA,8795,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2000,2000,Gable,CompShg,VinylSd,TA,Gd,TA,952,GasA,Ex,Y,SBrkr,980,1276,2256,2,1,4,Gd,8,Typ,1,TA,2000,2,554,TA,Y,54,0,NA,NA,4,2009,WD,Normal,236000
748,70,RM,65,11700,Pave,Pave,Lvl,AllPub,Gtl,OldTown,1Fam,2Story,7,1880,2003,Mansard,CompShg,Stucco,TA,TA,Fa,1240,GasW,TA,N,SBrkr,1320,1320,2640,1,1,4,Gd,8,Typ,1,Gd,1950,4,864,TA,N,0,0,NA,NA,5,2009,WD,Normal,265979
749,20,RL,59,10593,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,1Story,5,1996,1996,Hip,CompShg,VinylSd,TA,Gd,TA,1720,GasA,Ex,Y,SBrkr,1720,0,1720,2,0,3,Gd,7,Typ,1,TA,1996,2,527,TA,Y,56,0,NA,NA,3,2010,WD,Normal,260400
750,50,RL,50,8405,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1.5Fin,3,1945,1950,Gable,CompShg,WdShing,TA,NA,NA,0,Wall,TA,N,FuseF,1088,441,1529,2,0,4,TA,9,Mod,0,NA,1945,1,240,TA,N,0,0,NA,NA,4,2009,WD,Normal,98000
751,50,RM,55,8800,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,1.5Fin,7,1910,2004,Gable,CompShg,Wd Sdng,TA,TA,Fa,576,GasA,Gd,Y,SBrkr,792,348,1140,1,0,3,TA,7,Min2,0,NA,NA,0,0,NA,N,160,0,NA,NA,6,2010,WD,Normal,96500
752,60,RL,NA,7750,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,2003,2003,Gable,CompShg,VinylSd,TA,Gd,TA,660,GasA,Ex,Y,SBrkr,660,660,1320,2,1,3,Gd,6,Typ,0,NA,2003,2,400,TA,Y,48,0,NA,NA,8,2007,WD,Normal,162000
753,20,RL,79,9236,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,1997,1997,Gable,CompShg,VinylSd,Gd,Gd,TA,1479,GasA,Ex,Y,SBrkr,1494,0,1494,2,0,3,Gd,6,Typ,0,NA,1997,2,576,TA,Y,27,0,NA,NA,7,2006,WD,Normal,217000
754,60,RL,80,10240,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,2Story,5,2005,2005,Gable,CompShg,VinylSd,TA,Gd,TA,1030,GasA,Gd,Y,SBrkr,1038,1060,2098,2,1,3,Ex,8,Typ,1,Gd,2005,3,878,TA,Y,52,0,NA,NA,3,2006,WD,Normal,275500
755,20,RL,61,7930,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,8,1969,2005,Gable,CompShg,Plywood,TA,TA,TA,1026,GasA,Gd,Y,SBrkr,1026,0,1026,1,0,3,Gd,5,Typ,0,NA,1969,2,440,TA,Y,48,0,NA,NA,7,2009,WD,Normal,156000
756,160,FV,34,3230,Pave,Pave,Lvl,AllPub,Gtl,Somerst,TwnhsE,2Story,5,1999,1999,Gable,CompShg,MetalSd,TA,Gd,TA,729,GasA,Gd,Y,SBrkr,742,729,1471,2,1,3,TA,6,Typ,0,NA,1999,2,440,TA,Y,24,0,NA,NA,3,2009,WD,Normal,172500
757,60,RL,68,10769,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2007,2007,Gable,CompShg,VinylSd,TA,Gd,TA,866,GasA,Ex,Y,SBrkr,866,902,1768,2,1,3,Gd,7,Typ,0,NA,2007,2,578,TA,Y,105,0,NA,NA,4,2009,WD,Normal,212000
758,60,RL,NA,11616,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,2Story,5,1978,1978,Hip,CompShg,HdBoard,TA,TA,TA,672,GasA,TA,Y,SBrkr,672,714,1386,2,1,3,TA,6,Typ,1,TA,1978,2,440,TA,Y,0,0,NA,GdPrv,4,2010,WD,Abnorml,158900
759,160,FV,24,2280,Pave,Pave,Lvl,AllPub,Gtl,Somerst,Twnhs,2Story,5,1999,1999,Gable,CompShg,MetalSd,TA,Gd,TA,744,GasA,Gd,Y,SBrkr,757,744,1501,2,1,3,TA,6,Typ,0,NA,1999,2,440,TA,Y,0,0,NA,NA,8,2008,WD,Normal,179400
760,60,RL,65,12257,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,2Story,5,1995,1995,Gable,CompShg,VinylSd,TA,Gd,TA,1318,GasA,Ex,Y,SBrkr,1328,1203,2531,2,1,4,Gd,9,Typ,1,TA,1995,3,752,TA,Y,98,0,NA,NA,11,2007,WD,Normal,290000
761,20,RL,70,9100,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1959,1959,Hip,CompShg,Wd Sdng,TA,TA,TA,864,GasA,Ex,Y,SBrkr,864,0,864,1,0,2,TA,5,Typ,0,NA,2008,1,300,Ex,Y,0,0,NA,NA,10,2009,WD,Normal,127500
762,30,RM,60,6911,Pave,NA,Lvl,AllPub,Gtl,BrkSide,1Fam,1Story,5,1924,1950,Gable,CompShg,Wd Sdng,TA,TA,TA,1145,GasA,TA,Y,SBrkr,1301,0,1301,1,0,2,Fa,5,Min1,0,NA,1965,2,440,TA,Y,0,0,NA,NA,10,2009,WD,Normal,100000
763,60,FV,72,8640,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,2Story,5,2009,2009,Gable,CompShg,VinylSd,TA,Gd,TA,756,GasA,Ex,Y,SBrkr,764,783,1547,2,1,3,Gd,7,Typ,0,NA,2009,2,614,TA,Y,45,0,NA,NA,6,2010,Con,Normal,215200
764,60,RL,82,9430,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,2Story,5,1999,1999,Gable,CompShg,VinylSd,TA,Gd,TA,1252,GasA,Ex,Y,SBrkr,1268,1097,2365,2,1,3,Gd,8,Typ,1,Gd,1999,3,856,TA,Y,128,0,NA,NA,7,2009,WD,Normal,337000
765,120,RL,30,9549,Pave,NA,Lvl,AllPub,Gtl,Veenker,TwnhsE,1Story,5,1995,1996,Hip,CompShg,BrkFace,Gd,Gd,Gd,1494,GasA,Ex,Y,SBrkr,1494,0,1494,1,1,2,Ex,6,Typ,1,Gd,1995,2,481,TA,Y,30,0,NA,NA,4,2006,WD,Normal,270000
766,20,RL,75,14587,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,5,2008,2008,Gable,CompShg,VinylSd,TA,Gd,TA,1498,GasA,Ex,Y,SBrkr,1506,0,1506,2,0,2,Ex,6,Typ,1,Gd,2008,2,592,TA,Y,174,0,NA,NA,8,2008,New,Partial,264132
767,60,RL,80,10421,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,2Story,5,1988,1988,Gable,CompShg,HdBoard,TA,Gd,TA,980,GasA,TA,Y,SBrkr,980,734,1714,2,1,3,TA,7,Typ,1,TA,1988,2,496,TA,Y,66,0,NA,MnPrv,3,2010,WD,Normal,196500
768,50,RL,75,12508,Pave,NA,Lvl,AllPub,Gtl,Mitchel,1Fam,1.5Fin,7,1940,1985,Gable,CompShg,VinylSd,TA,Gd,TA,983,GasA,Ex,Y,SBrkr,983,767,1750,2,0,4,TA,7,Mod,0,NA,1989,1,423,TA,Y,0,0,NA,NA,7,2008,WD,Normal,160000
769,20,RL,70,9100,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2004,2005,Hip,CompShg,VinylSd,TA,Gd,TA,1860,GasA,Ex,Y,SBrkr,1836,0,1836,2,0,3,Gd,8,Typ,1,Gd,2004,2,484,TA,Y,33,0,NA,NA,10,2006,WD,Normal,216837
770,60,RL,47,53504,Pave,NA,HLS,AllPub,Mod,StoneBr,1Fam,2Story,5,2003,2003,Hip,CompShg,CemntBd,TA,Gd,TA,1650,GasA,Ex,Y,SBrkr,1690,1589,3279,3,1,4,Ex,12,Mod,1,Gd,2003,3,841,TA,Y,36,0,NA,NA,6,2010,WD,Normal,538000
771,85,RL,NA,7252,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,SFoyer,5,1982,1982,Hip,CompShg,Wd Sdng,TA,Gd,TA,858,GasA,TA,Y,SBrkr,858,0,858,1,0,2,TA,5,Typ,0,NA,1983,2,576,TA,Y,0,0,NA,NA,4,2009,WD,Normal,134900
772,20,RL,67,8877,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,1Story,5,1951,1951,Gable,CompShg,Wd Sdng,TA,Fa,Fa,836,GasA,TA,Y,FuseF,1220,0,1220,1,0,2,TA,6,Typ,0,NA,1951,2,396,TA,Y,0,0,NA,NA,4,2006,COD,Normal,102000
773,80,RL,94,7819,Pave,NA,Lvl,AllPub,Gtl,Edwards,1Fam,SLvl,5,1976,1976,Gable,CompShg,Plywood,TA,TA,TA,1029,GasA,TA,Y,SBrkr,1117,0,1117,1,0,3,TA,6,Typ,1,TA,1976,2,672,TA,Y,0,0,NA,MnPrv,3,2010,WD,Abnorml,107000
774,20,RL,70,10150,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1958,1958,Gable,CompShg,Wd Sdng,TA,TA,TA,912,GasA,Ex,Y,FuseA,912,0,912,1,0,2,TA,5,Typ,0,NA,1958,1,275,TA,Y,0,0,NA,NA,7,2007,COD,Normal,114500
775,20,RL,110,14226,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,1Story,5,2006,2006,Hip,CompShg,VinylSd,TA,Gd,TA,1935,GasA,Gd,Y,SBrkr,1973,0,1973,2,0,3,Gd,9,Typ,1,Gd,2006,3,895,TA,Y,45,0,NA,NA,7,2007,New,Partial,395000
776,120,RM,32,4500,Pave,NA,Lvl,AllPub,Gtl,Mitchel,TwnhsE,1Story,5,1998,1998,Hip,CompShg,VinylSd,TA,Ex,TA,1204,GasA,Ex,Y,SBrkr,1204,0,1204,2,0,2,TA,5,Typ,0,NA,1998,2,412,TA,Y,247,0,NA,NA,6,2009,WD,Normal,162000
777,20,RL,86,11210,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2005,2006,Gable,CompShg,VinylSd,TA,Gd,TA,1614,GasA,Ex,Y,SBrkr,1614,0,1614,2,0,3,Gd,7,Typ,0,NA,2005,3,865,TA,Y,59,0,NA,NA,7,2006,New,Partial,221500
778,20,RL,100,13350,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,1Story,5,1974,1974,Hip,CompShg,HdBoard,TA,TA,TA,864,GasA,TA,Y,SBrkr,894,0,894,1,0,3,TA,5,Typ,1,Fa,1974,2,440,TA,Y,0,0,NA,MnPrv,6,2006,WD,Normal,142500
779,90,RH,60,8400,Pave,NA,Lvl,AllPub,Gtl,SawyerW,Duplex,1Story,5,1977,1977,Gable,CompShg,Plywood,TA,NA,NA,0,GasA,TA,Y,SBrkr,2020,0,2020,2,0,4,TA,10,Typ,2,TA,1977,2,630,TA,Y,0,0,NA,NA,10,2007,WD,Normal,144000
780,90,RL,78,10530,Pave,NA,Lvl,AllPub,Gtl,Mitchel,Duplex,SFoyer,5,1977,1977,Gable,CompShg,Plywood,TA,Gd,TA,975,GasA,TA,Y,SBrkr,1004,0,1004,1,0,2,TA,4,Typ,0,NA,1977,2,504,TA,Y,0,0,NA,NA,5,2006,WD,Normal,135000
781,20,RL,63,7875,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,1Story,5,1995,1996,Gable,CompShg,HdBoard,TA,Gd,Gd,1237,GasA,Gd,Y,SBrkr,1253,0,1253,2,0,3,TA,6,Typ,1,TA,1995,2,402,TA,Y,21,0,NA,NA,6,2007,WD,Normal,176000
782,60,RL,65,7153,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,2Story,5,1992,1992,Gable,CompShg,VinylSd,Gd,Gd,TA,761,GasA,Ex,Y,SBrkr,810,793,1603,2,1,3,Gd,7,Typ,0,NA,1992,2,484,TA,Y,124,0,NA,NA,7,2006,WD,Normal,175900
783,20,RL,67,16285,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,2001,2002,Gable,CompShg,VinylSd,TA,Gd,TA,1413,GasA,Ex,Y,SBrkr,1430,0,1430,2,0,3,Gd,6,Typ,0,NA,2001,2,605,TA,Y,33,0,NA,NA,6,2009,WD,Normal,187100
784,85,RL,NA,9101,Pave,NA,Lvl,AllPub,Gtl,Mitchel,1Fam,SFoyer,6,1978,1978,Gable,CompShg,Plywood,Gd,Gd,TA,1097,GasA,Ex,Y,SBrkr,1110,0,1110,1,0,1,Gd,4,Typ,1,TA,1978,2,602,TA,Y,30,0,NA,NA,7,2009,WD,Normal,165500
785,75,RM,35,6300,Pave,Grvl,Lvl,AllPub,Gtl,OldTown,1Fam,2.5Unf,6,1914,2001,Gable,CompShg,Wd Sdng,TA,TA,TA,742,GasA,Ex,Y,SBrkr,742,742,1484,2,0,3,TA,9,Typ,1,Gd,NA,0,0,NA,Y,291,0,NA,NA,6,2008,WD,Normal,128000
786,20,RL,NA,9790,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,1Story,5,1967,1967,Gable,CompShg,BrkFace,TA,TA,TA,1372,GasA,TA,Y,SBrkr,1342,0,1342,2,0,3,TA,7,Typ,1,Gd,1967,2,457,TA,Y,0,0,NA,NA,9,2009,WD,Normal,161500
787,50,RM,60,10800,Pave,NA,Lvl,AllPub,Gtl,OldTown,1Fam,1.5Fin,6,1915,1950,Gable,CompShg,MetalSd,Gd,Fa,TA,686,GasA,TA,Y,SBrkr,966,686,1652,2,0,4,TA,7,Typ,0,NA,1961,1,416,TA,Y,0,0,NA,NA,6,2010,WD,Normal,139000
788,60,RL,76,10142,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,2Story,5,2004,2004,Gable,CompShg,VinylSd,TA,Gd,TA,956,GasA,Ex,Y,SBrkr,956,1128,2084,2,1,4,Gd,8,Typ,0,NA,2004,2,618,TA,Y,45,0,NA,NA,1,2010,WD,Normal,233000
789,20,RM,50,6000,Pave,NA,Lvl,AllPub,Gtl,OldTown,1Fam,1Story,7,1954,2000,Gable,CompShg,MetalSd,TA,TA,TA,901,GasA,Ex,Y,SBrkr,901,0,901,1,0,2,TA,4,Typ,0,NA,1954,1,281,Fa,Y,0,0,NA,NA,8,2008,WD,Normal,107900
790,60,RL,NA,12205,Pave,NA,Low,AllPub,Gtl,ClearCr,1Fam,2Story,8,1966,2007,Gable,CompShg,HdBoard,TA,TA,Fa,832,GasA,Gd,Y,SBrkr,976,1111,2087,2,1,5,Gd,9,Typ,0,NA,1966,2,444,TA,Y,168,0,NA,NA,7,2007,WD,Normal,187500
791,120,RL,43,3182,Pave,NA,Lvl,AllPub,Gtl,Blmngtn,TwnhsE,1Story,5,2005,2006,Gable,CompShg,VinylSd,TA,Gd,TA,1145,GasA,Ex,Y,SBrkr,1145,0,1145,2,0,2,Gd,5,Typ,1,Gd,2005,2,397,TA,Y,16,0,NA,NA,9,2009,WD,Normal,160200
792,80,RL,NA,11333,Pave,NA,Lvl,AllPub,Gtl,Mitchel,1Fam,SLvl,5,1976,1976,Gable,CompShg,HdBoard,TA,Gd,TA,1029,GasA,TA,Y,SBrkr,1062,0,1062,1,0,3,TA,5,Typ,2,TA,1976,2,539,TA,Y,0,0,NA,NA,5,2007,WD,Normal,146800
793,60,RL,92,9920,Pave,NA,Lvl,AllPub,Gtl,NoRidge,1Fam,2Story,5,1996,1997,Gable,CompShg,MetalSd,TA,Gd,TA,1117,GasA,Ex,Y,SBrkr,1127,886,2013,2,1,3,TA,8,Typ,1,TA,1997,2,455,TA,Y,130,0,NA,NA,6,2007,WD,Normal,269790
794,20,RL,76,9158,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,5,2007,2007,Gable,CompShg,CemntBd,TA,Gd,TA,1496,GasA,Ex,Y,SBrkr,1496,0,1496,2,0,3,Gd,7,Typ,0,NA,2007,2,474,TA,Y,130,0,NA,NA,6,2007,New,Partial,225000
795,60,RL,NA,10832,Pave,NA,Lvl,AllPub,Gtl,Gilbert,1Fam,2Story,5,1994,1996,Gable,CompShg,MetalSd,TA,Gd,TA,712,GasA,Ex,Y,SBrkr,1086,809,1895,2,1,3,Gd,7,Typ,1,TA,1994,2,409,TA,Y,46,0,NA,NA,10,2008,WD,Normal,194500
796,60,RL,70,8400,Pave,NA,Lvl,AllPub,Gtl,SawyerW,1Fam,2Story,6,1980,1981,Gable,CompShg,HdBoard,TA,Gd,TA,650,GasA,TA,Y,SBrkr,888,676,1564,2,1,3,TA,7,Typ,1,TA,1980,2,476,TA,Y,50,0,NA,MnPrv,4,2010,WD,Normal,171000
797,20,RL,71,8197,Pave,NA,Lvl,AllPub,Gtl,Sawyer,1Fam,1Story,5,1977,1977,Gable,CompShg,Plywood,TA,TA,TA,660,GasA,Ex,Y,SBrkr,1285,0,1285,1,1,3,TA,7,Typ,1,TA,1977,2,528,TA,Y,0,0,NA,MnPrv,4,2007,WD,Normal,143500
798,20,RL,57,7677,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1953,1953,Gable,CompShg,VinylSd,TA,TA,TA,773,GasA,Gd,Y,SBrkr,773,0,773,1,0,2,TA,4,Typ,0,NA,1953,1,240,TA,Y,0,0,NA,NA,4,2008,WD,Abnorml,110000
799,60,RL,104,13518,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,2Story,5,2008,2009,Hip,CompShg,VinylSd,TA,Ex,TA,1926,GasA,Ex,Y,SBrkr,1966,1174,3140,3,1,4,Ex,11,Typ,2,Gd,2009,3,820,TA,Y,78,0,NA,NA,7,2009,New,Partial,485000
800,50,RL,60,7200,Pave,NA,Lvl,AllPub,Gtl,SWISU,1Fam,1.5Fin,7,1937,1950,Gable,CompShg,Wd Sdng,TA,Gd,TA,731,GasA,Ex,Y,SBrkr,981,787,1768,1,1,3,Gd,7,Typ,2,TA,1939,1,240,TA,Y,0,0,NA,MnPrv,6,2007,WD,Normal,175000
801,60,RL,79,12798,Pave,NA,HLS,AllPub,Mod,ClearCr,1Fam,2Story,5,1997,1997,Gable,CompShg,VinylSd,TA,Gd,TA,616,GasA,Gd,Y,SBrkr,616,1072,1688,2,1,4,Gd,8,Typ,0,NA,1997,2,603,TA,Y,114,0,NA,NA,5,2008,WD,Normal,200000
802,30,RM,40,4800,Pave,NA,Lvl,AllPub,Gtl,IDOTRR,1Fam,1Story,7,1916,1990,Gable,CompShg,MetalSd,TA,TA,TA,1196,GasA,Ex,Y,FuseA,1196,0,1196,1,0,2,TA,5,Typ,0,NA,1957,2,440,TA,Y,0,0,NA,NA,7,2007,WD,Normal,109900
803,60,RL,63,8199,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,2Story,5,2005,2005,Gable,CompShg,WdShing,TA,Gd,TA,728,GasA,Ex,Y,SBrkr,728,728,1456,2,1,3,Gd,7,Typ,1,Gd,2005,2,410,TA,Y,18,0,NA,NA,10,2008,WD,Normal,189000
804,60,RL,107,13891,Pave,NA,Lvl,AllPub,Gtl,NridgHt,1Fam,2Story,5,2008,2009,Hip,CompShg,VinylSd,TA,Ex,TA,1734,GasA,Ex,Y,SBrkr,1734,1088,2822,3,1,4,Ex,12,Typ,1,Gd,2009,3,1020,TA,Y,170,0,NA,NA,1,2009,New,Partial,582933
805,20,RL,75,9000,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,5,1954,1954,Gable,CompShg,Wd Sdng,TA,TA,TA,936,GasA,TA,Y,SBrkr,1128,0,1128,1,0,2,TA,5,Min1,0,NA,1954,1,286,TA,Y,0,0,NA,GdWo,6,2006,WD,Family,118000
806,20,RL,91,12274,Pave,NA,Lvl,AllPub,Gtl,Somerst,1Fam,1Story,5,2008,2008,Gable,CompShg,VinylSd,TA,Gd,TA,1417,GasA,Ex,Y,SBrkr,1428,0,1428,2,0,3,Ex,6,Typ,0,NA,2008,2,554,TA,Y,60,0,NA,NA,7,2008,New,Partial,227680
807,80,RL,75,9750,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SLvl,5,1967,1967,Gable,CompShg,VinylSd,TA,TA,TA,980,GasA,Gd,Y,SBrkr,980,0,980,2,0,3,TA,6,Typ,0,NA,1967,1,384,TA,Y,0,0,NA,NA,10,2006,WD,Normal,135500
808,70,RL,144,21384,Pave,NA,Lvl,AllPub,Gtl,BrkSide,1Fam,2Story,6,1923,2004,Gable,CompShg,Wd Sdng,TA,TA,TA,1324,GasA,Ex,Y,SBrkr,1072,504,1576,1,1,3,Gd,6,Typ,1,TA,1923,2,528,TA,Y,312,0,NA,NA,5,2009,WD,Normal,223500
809,80,RL,85,13400,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,SLvl,5,1966,1966,Gable,CompShg,VinylSd,TA,TA,TA,1024,GasA,TA,Y,SBrkr,1086,0,1086,1,0,3,TA,6,Typ,1,Gd,1966,2,484,TA,Y,0,0,NA,GdWo,6,2006,WD,Normal,159950
810,75,RM,90,8100,Pave,NA,Lvl,AllPub,Gtl,OldTown,1Fam,2.5Unf,5,1898,1965,Hip,CompShg,AsbShng,TA,TA,TA,849,GasA,TA,N,FuseA,1075,1063,2138,2,0,2,TA,11,Typ,0,NA,1910,2,360,Fa,N,156,0,NA,MnPrv,11,2009,WD,Normal,106000
811,20,RL,78,10140,Pave,NA,Lvl,AllPub,Gtl,NWAmes,1Fam,1Story,6,1974,1999,Hip,CompShg,HdBoard,TA,TA,TA,1040,GasA,Fa,Y,SBrkr,1309,0,1309,1,1,3,Gd,5,Typ,1,Fa,1974,2,484,TA,Y,0,648,Fa,GdPrv,1,2006,WD,Normal,181000
812,120,RM,NA,4438,Pave,NA,Lvl,AllPub,Gtl,CollgCr,TwnhsE,1Story,5,2004,2004,Gable,CompShg,VinylSd,TA,Gd,TA,848,GasA,Ex,Y,SBrkr,848,0,848,1,0,1,Gd,4,Typ,1,Gd,2004,2,420,TA,Y,0,0,NA,NA,6,2008,ConLD,Normal,144500
813,20,C (all),66,8712,Grvl,NA,Bnk,AllPub,Mod,IDOTRR,1Fam,1Story,5,1952,1952,Hip,CompShg,Wd Sdng,TA,TA,TA,540,GasA,TA,N,FuseA,1044,0,1044,1,0,2,Fa,4,Typ,0,NA,1952,2,504,TA,N,0,0,NA,NA,6,2010,WD,Alloca,55993
814,20,RL,75,9750,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1958,1958,Gable,CompShg,MetalSd,TA,TA,TA,1442,GasA,Gd,Y,SBrkr,1442,0,1442,1,1,4,TA,7,Typ,0,NA,1958,1,301,TA,Y,0,0,NA,NA,4,2007,COD,Normal,157900
815,50,RL,45,8248,Pave,Grvl,Lvl,AllPub,Gtl,Edwards,1Fam,1.5Fin,7,1918,1950,Gable,CompShg,Stucco,TA,TA,TA,686,GasW,Gd,Y,SBrkr,686,564,1250,1,1,3,Fa,7,Typ,0,NA,1955,1,280,TA,P,0,0,NA,NA,7,2006,WD,Normal,116000
816,20,RL,48,12137,Pave,NA,Lvl,AllPub,Gtl,CollgCr,1Fam,1Story,5,1998,1998,Gable,CompShg,VinylSd,TA,Gd,TA,1649,GasA,Ex,Y,SBrkr,1661,0,1661,2,0,3,Gd,6,Typ,0,NA,1998,2,598,TA,Y,34,0,NA,NA,5,2010,WD,Normal,224900
817,20,RL,NA,11425,Pave,NA,Lvl,AllPub,Gtl,"NAmes",1Fam,1Story,6,1954,1954,Gable,CompShg,BrkFace,TA,TA,TA,1008,GasA,Gd,Y,SBrkr,1008,0,1008,1,0,2,TA,4,Typ,1,Gd,1954,1,275,TA,Y,0,0,NA,NA,7,2006,WD,Normal,137000
